price,sqrt,location,bhk,Gymnasium,Lift Available,CarParking,Maintenance Staff,Swimming Pool
50000000.0,2300.0,andheri  west,3.0,1,1,1,0,1
70000000.0,1800.0,bandra west,3.0,0,1,0,0,0
9000000.0,1145.0,unknown,2.0,1,1,1,1,1
22400000.0,978.0,malad west,3.0,0,0,0,0,1
15500000.0,2436.0,powai,4.0,0,1,0,0,0
6800000.0,1086.0,kamothe,2.0,0,0,1,1,0
7800000.0,1165.0,parsik nagar,2.0,0,1,1,1,0
22000000.0,1527.0,ghatkopar,3.0,1,1,1,0,1
8500000.0,966.0,sector 19 kharghar,2.0,0,1,1,0,0
24000000.0,1400.0,ville parle east,3.0,1,1,0,0,0
22500000.0,1800.0,belapur,3.0,1,1,0,0,1
78800000.0,1478.0,andheri  west,3.0,1,1,1,0,1
5577000.0,715.0,bhayandar east,1.0,0,0,0,0,0
13000000.0,524.0,unknown,1.0,0,0,0,0,0
2500000.0,590.0,koproli,1.0,0,0,0,0,0
6900000.0,950.0,kamothe,2.0,1,1,1,1,1
2300000.0,510.0,naigaon east,1.0,0,0,0,0,0
14000000.0,1225.0,belapur,2.0,1,1,0,0,1
17500000.0,825.0,borivali west,2.0,0,0,0,0,0
19000000.0,1600.0,majiwada thane,3.0,0,0,1,1,0
2400000.0,1000.0,boisar,2.0,1,1,0,0,0
9800000.0,659.0,goregaon east,1.0,1,1,0,1,0
23300000.0,1118.0,mulund west,3.0,1,1,1,0,1
10000000.0,1020.0,thane west,2.0,1,1,0,0,0
5000000.0,750.0,unknown,2.0,1,0,1,1,1
3800000.0,650.0,ulwe,1.0,0,1,0,0,0
64300000.0,1259.0,ville parle west,3.0,1,1,0,0,1
6000000.0,700.0,kharghar,1.0,1,1,1,1,1
37500000.0,2195.0,goregaon,3.0,1,1,1,0,1
7500000.0,900.0,sunil nagar,2.0,1,1,1,1,0
6800000.0,740.0,thane west,1.0,1,1,1,0,1
15300000.0,848.0,andheri,2.0,0,1,1,0,1
39000000.0,1340.0,powai,3.0,1,1,1,1,1
3925000.0,510.0,virar,2.0,0,1,0,0,1
12900000.0,1066.0,malad west,2.0,0,0,0,0,0
10600000.0,1386.0,mira road east,3.0,1,1,1,0,1
8800000.0,980.0,sector9 kamothe,2.0,1,1,1,1,0
8200000.0,725.0,kurla,1.0,0,1,0,0,0
20000000.0,888.0,goregaon west,2.0,1,1,0,0,0
15200000.0,1228.0,thane west,3.0,1,1,1,0,1
3500000.0,1285.0,boisar,3.0,0,0,0,0,0
8200000.0,1100.0,ulwe,2.0,1,1,1,0,1
4000000.0,620.0,kamothe,1.0,1,1,0,1,0
36100000.0,1237.0,nahur,3.0,1,1,1,0,1
7300000.0,970.0,kalyan west,2.0,1,1,0,0,1
18000000.0,1125.0,borivali west,2.0,0,1,0,0,0
22500000.0,994.0,goregaon west,2.0,1,1,0,0,1
120000000.0,3500.0,upper  worli,7.0,0,1,1,1,0
7598999.0,400.0,thane west,2.0,1,0,0,0,1
2800000.0,585.0,nalasopara west,1.0,0,1,0,0,0
5500000.0,580.0,kharghar,2.0,0,0,0,0,0
19250000.0,1135.0,powai,2.0,1,1,1,0,1
19100000.0,1050.0,powai,2.0,1,1,1,0,1
16000000.0,1600.0,thane west,3.0,0,1,0,0,1
4500000.0,600.0,unknown,2.0,1,1,1,0,0
150000000.0,3100.0,andheri  west,5.0,1,1,1,0,1
41500000.0,1600.0,andheri  west,3.0,1,1,1,0,1
68000000.0,1005.0,bandra east,2.0,1,1,0,0,1
2600000.0,930.0,boisar,2.0,1,0,0,0,1
4850000.0,970.0,nalasopara east,2.0,0,1,0,0,0
8800000.0,820.0,kandivali,2.0,1,1,0,0,1
16800000.0,764.0,kandivali east,2.0,0,1,1,1,0
27000000.0,1250.0,malad east,3.0,1,1,1,0,1
18500000.0,1000.0,chembur,2.0,0,0,1,1,0
3400000.0,650.0,kalyan west,1.0,0,1,0,0,0
4500000.0,561.0,unknown,1.0,1,1,0,0,1
6500000.0,693.0,mira road east,1.0,1,1,1,0,1
9350000.0,1236.0,kamothe,2.0,1,0,1,1,0
23500000.0,1050.0,unknown,2.0,0,1,1,1,0
7500000.0,685.0,thane west,1.0,1,1,1,0,1
28000000.0,1850.0,dahisar,3.0,0,1,1,1,0
11500000.0,1065.0,vasant vihar thane west,2.0,0,1,1,1,0
15000000.0,1380.0,kharghar,3.0,1,1,1,1,1
9400000.0,1240.0,unknown,2.0,1,1,1,1,1
16299999.0,1705.0,kharghar,3.0,1,1,1,0,1
7600000.0,1053.0,unknown,2.0,1,1,0,0,1
11700000.0,1650.0,koper khairane,3.0,1,0,1,1,0
2500000.0,930.0,unknown,2.0,0,0,0,0,0
10500000.0,1127.0,mira road east,2.0,1,1,0,0,1
16500000.0,653.0,unknown,2.0,1,0,0,0,1
2600000.0,560.0,taloja,1.0,0,0,1,1,0
8338000.0,981.0,mira road east,2.0,1,1,0,0,0
3200000.0,390.0,kalyan west,1.0,1,1,0,0,1
5600000.0,1050.0,taloja panchanand,2.0,0,0,1,0,0
2350000.0,820.0,unknown,2.0,1,1,0,0,1
4600000.0,665.0,panvel,1.0,0,0,0,0,0
14000000.0,942.0,dahisar,2.0,0,1,0,0,0
3200000.0,585.0,naigaon east,1.0,1,1,1,0,0
7884000.0,1080.0,mira road east,2.0,1,1,1,1,0
18000000.0,1435.0,sanpada,2.0,1,1,1,1,1
3500000.0,688.0,dronagiri,1.0,1,1,1,1,0
7209999.0,900.0,mira road east,2.0,0,1,0,0,0
8600000.0,1227.0,bhiwandi,3.0,1,1,1,1,1
90000000.0,1324.0,khar west,3.0,1,1,0,0,1
21500000.0,1225.0,bhandup west,3.0,1,1,1,0,1
16500000.0,1245.0,thane west,3.0,1,1,1,0,1
8700000.0,1060.0,mira road east,2.0,1,1,0,0,0
7800000.0,950.0,unknown,2.0,1,1,0,0,0
11399999.0,789.0,mira road east,3.0,1,1,0,0,1
32500000.0,1278.0,unknown,2.0,0,1,0,0,0
26200000.0,1750.0,bhandup west,3.0,1,0,1,0,1
4500000.0,665.0,ulwe,1.0,0,1,0,0,0
26500000.0,1305.0,malad west,3.0,1,1,1,0,1
6500000.0,1300.0,nala sopara,2.0,1,0,1,0,0
9000000.0,1180.0,ulwe,2.0,1,1,1,0,1
12500000.0,1240.0,ulwe,2.0,1,1,1,1,1
19800000.0,663.0,mulund west,2.0,1,1,1,0,1
4600000.0,640.0,dombivli (west),1.0,0,1,0,0,0
8500000.0,1123.0,unknown,2.0,1,1,0,0,0
13500000.0,1370.0,kharghar,3.0,1,1,0,0,0
2400000.0,485.0,nala sopara,1.0,1,1,1,0,0
27799999.0,1810.0,kandivali east,3.0,1,1,1,1,1
3150000.0,650.0,nala sopara,1.0,1,1,1,0,1
2650000.0,380.0,dombivli (west),1.0,0,0,0,0,0
22500000.0,1900.0,sainath nagar,3.0,0,1,1,1,0
8500000.0,1050.0,kharghar,2.0,1,1,0,1,1
2300000.0,590.0,nalasopara west,1.0,0,0,0,0,0
60000000.0,1200.0,unknown,2.0,0,1,0,0,0
5500000.0,700.0,thane west,1.0,0,1,1,0,0
47500000.0,1303.0,prabhadevi,3.0,1,1,0,0,0
7700000.0,1162.0,kharghar,2.0,0,0,0,0,0
11500000.0,1050.0,thane west,2.0,1,1,0,0,1
15750000.0,1665.0,ghansoli,3.0,1,1,0,0,1
2500000.0,590.0,nala sopara,1.0,0,1,0,0,0
17000000.0,1050.0,magathane,2.0,0,0,1,1,0
15500000.0,900.0,borivali west,2.0,1,1,0,0,1
24000000.0,1600.0,sanpada,3.0,0,0,0,0,0
7900000.0,1115.0,taloja panchanand,2.0,0,1,1,1,0
9000000.0,697.0,kandivali west,1.0,0,1,0,0,0
14000000.0,1100.0,powai,2.0,1,1,0,0,1
4117000.0,1170.0,virar,2.0,1,0,1,0,1
6300000.0,750.0,unknown,1.0,0,1,0,0,0
39500000.0,940.0,ville parle west,3.0,0,1,0,0,0
23700000.0,1001.0,mulund west,2.0,1,1,1,0,1
5650000.0,1028.0,kalyan west,2.0,1,1,0,0,1
10000000.0,1150.0,mira road east,2.0,1,1,1,0,0
5300000.0,634.0,mira road east,1.0,0,0,0,0,0
17500000.0,1760.0,kharghar,4.0,1,1,1,1,1
2900000.0,570.0,adaigaon,1.0,0,0,0,0,0
19500000.0,1150.0,powai,2.0,0,1,0,0,0
14000000.0,810.0,ghatkopar east,2.0,1,1,0,0,0
30000000.0,3500.0,kharghar,4.0,1,1,0,0,1
4050000.0,675.0,vichumbe,1.0,0,0,0,0,0
5200000.0,625.0,unknown,1.0,1,1,1,1,1
7000000.0,900.0,mira road east,2.0,0,0,0,0,0
8100000.0,1175.0,dronagiri,2.0,1,1,0,0,1
45000000.0,5500.0,santacruz east,4.0,1,1,1,1,1
8200000.0,1055.0,ulwe,2.0,0,0,0,0,0
12500000.0,1550.0,kharghar,3.0,0,1,1,1,0
3900000.0,546.0,naigaon east,1.0,0,1,0,0,0
13400000.0,2582.0,panvel,4.0,1,0,1,0,1
7000000.0,565.0,kandivali west,1.0,1,1,1,0,0
19000000.0,770.0,powai,1.0,1,1,0,0,1
9000000.0,1120.0,ulwe,2.0,1,1,0,0,0
2200000.0,650.0,unknown,1.0,1,1,0,0,1
12400000.0,1365.0,mira road east,3.0,1,1,1,0,1
11600000.0,1179.0,thane west,2.0,1,1,1,1,1
7800000.0,956.0,mira road east,2.0,1,1,1,1,1
9800000.0,585.0,magathane,1.0,0,0,1,1,0
12000000.0,1150.0,kharghar,2.0,1,1,1,0,1
55000000.0,1030.0,malabar hill,2.0,0,0,0,0,0
10000000.0,825.0,mira road east,2.0,0,0,0,0,0
40000000.0,1700.0,borivali west,4.0,0,1,0,0,0
2700000.0,350.0,sector 21 kharghar,1.0,0,0,0,1,0
26700000.0,845.0,ville parle east,2.0,1,1,0,0,1
2300000.0,560.0,nala sopara,1.0,0,1,0,0,0
5600000.0,670.0,ulwe,1.0,1,1,0,0,0
6700000.0,650.0,kharghar,1.0,1,1,1,1,1
28000000.0,980.0,ville parle east,2.0,0,0,0,0,0
2700000.0,400.0,ulwe,1.0,0,0,0,0,0
8400000.0,660.0,airoli,1.0,0,0,0,0,0
16500000.0,1180.0,mulund,2.0,0,0,0,1,1
9800000.0,728.0,malad west,1.0,0,0,0,0,0
14500000.0,1150.0,malad west,2.0,1,1,1,0,1
39500000.0,1800.0,santacruz east,3.0,0,1,0,0,0
2200000.0,620.0,nala sopara,1.0,0,1,0,0,0
6600000.0,555.0,bhandup west,1.0,0,0,0,0,0
6100000.0,400.0,kandivali east,1.0,0,0,0,0,0
10800000.0,1280.0,panvel,3.0,1,1,1,0,1
59500000.0,1210.0,andheri  west,3.0,1,1,1,0,1
8500000.0,1225.0,andheri,3.0,1,1,0,1,1
4300000.0,1198.0,nilje gaon,2.0,0,0,0,0,0
9500000.0,1250.0,kharghar,2.0,1,1,1,0,1
12300000.0,1700.0,kalyan east,3.0,1,1,0,0,0
70000000.0,1097.0,haji ali,2.0,1,1,1,0,1
14500000.0,1660.0,ulwe,3.0,1,1,1,1,1
8000000.0,954.0,kharghar,2.0,0,1,1,1,0
6000000.0,660.0,ghansoli,1.0,0,1,0,0,0
17100000.0,678.0,kanjurmarg,2.0,1,0,0,0,1
5760000.0,419.0,thane west,1.0,1,1,1,0,1
27500000.0,1055.0,malad east,3.0,1,1,0,0,0
6500000.0,2148.0,kandivali east,4.0,1,1,1,1,0
8200000.0,1130.0,ulwe,2.0,1,0,1,0,1
23500000.0,1100.0,andheri  west,2.0,0,0,0,0,0
15000000.0,1050.0,kharghar,2.0,1,1,1,0,0
22500000.0,1654.0,unknown,3.0,0,0,0,0,0
10500000.0,1240.0,kharghar,3.0,1,1,1,1,1
14500000.0,1100.0,chembur,2.0,0,1,0,0,0
5000000.0,650.0,ulwe,1.0,0,1,0,0,0
4100000.0,645.0,karanjade,1.0,0,0,0,0,0
2500000.0,930.0,boisar,2.0,1,1,0,0,1
15300000.0,850.0,chembur,2.0,0,1,0,0,0
25000000.0,1250.0,borivali west,3.0,0,1,0,0,0
17500000.0,1188.0,ghatkopar,2.0,0,1,1,0,1
5000000.0,650.0,sector 22 kamothe,1.0,0,0,1,1,0
30000000.0,1075.0,andheri  west,2.0,0,1,0,0,0
9200000.0,558.0,mulund east,1.0,0,1,0,0,0
24000000.0,3050.0,kalamboli,5.0,0,1,1,1,1
5200000.0,667.0,sector 17 ulwe,1.0,0,1,1,0,0
18600000.0,820.0,kandivali east,2.0,0,1,1,1,0
7900000.0,1020.0,mira road east,2.0,0,1,0,0,0
51500000.0,1749.0,ville parle east,4.0,0,1,0,0,0
7500000.0,1100.0,kharghar,2.0,0,1,1,1,1
8250000.0,1139.0,roadpali navimumbai,2.0,0,1,0,1,0
9300000.0,960.0,mira road east,2.0,1,1,0,0,1
3900000.0,830.0,virar,2.0,1,1,0,0,0
4800000.0,675.0,ulwe,1.0,0,1,0,0,0
11299999.0,1750.0,panvel,3.0,1,1,1,0,1
11100000.0,655.0,andheri  east,2.0,0,0,1,1,0
2650000.0,600.0,nala sopara,1.0,0,1,1,0,0
9750000.0,630.0,borivali west,2.0,0,0,0,0,0
4300000.0,850.0,vasai east,2.0,0,1,0,0,0
62500000.0,1890.0,ville parle east,4.0,0,1,0,0,0
9709000.0,1022.0,thane west,2.0,1,1,0,0,0
6500000.0,1150.0,unknown,3.0,0,0,0,0,0
15100000.0,957.0,thane west,2.0,1,1,1,0,1
4267000.0,841.0,unknown,2.0,1,1,1,0,1
23000000.0,1411.0,unknown,3.0,0,1,1,1,0
4800000.0,1020.0,taloja panchanand,2.0,0,0,1,1,0
15200000.0,1128.0,unknown,2.0,0,0,0,0,0
22750000.0,1250.0,andheri  west,2.0,1,1,1,0,0
11200000.0,600.0,dattapada,1.0,0,1,1,1,0
46200000.0,1507.0,ghatkopar west,4.0,1,1,0,0,0
31500000.0,1470.0,andheri  west,3.0,0,0,0,0,0
9000000.0,650.0,borivali west,1.0,0,1,0,0,0
9500000.0,650.0,malad west,1.0,1,1,1,0,1
36100000.0,1237.0,malad east,3.0,1,1,1,0,1
2804000.0,342.0,vasai,1.0,0,1,1,0,0
2100000.0,370.0,virar east,1.0,0,0,1,1,0
4280000.0,560.0,thane west,1.0,1,1,1,0,1
19000000.0,1500.0,sanpada,3.0,1,1,0,1,1
7800000.0,1125.0,sector35d kharghar,2.0,1,1,1,1,0
9500000.0,450.0,borivali west,1.0,0,0,0,0,0
2360000.0,546.0,taloja,1.0,1,1,0,0,1
17000000.0,1080.0,andheri  east,2.0,0,1,1,1,1
3400000.0,650.0,kharghar,1.0,0,1,0,0,0
4500000.0,850.0,mira road east,2.0,0,1,1,0,0
5700000.0,620.0,mira road east,1.0,1,1,0,0,1
7940000.0,965.0,mira road east,2.0,1,1,1,0,1
2116000.0,672.0,badlapur east,1.0,1,1,1,0,1
2350000.0,625.0,shirgaon,1.0,0,1,0,0,0
10500000.0,1580.0,kharghar,3.0,1,1,1,1,0
6400000.0,495.0,airoli,1.0,0,0,0,0,0
4199000.0,1278.0,goregaon east,3.0,1,1,1,1,0
15100000.0,1450.0,ghansoli,3.0,0,0,0,0,0
2700000.0,640.0,virar,1.0,1,1,1,0,1
2000000.0,425.0,malad east,1.0,1,1,0,0,0
5990000.0,901.0,thane west,2.0,1,1,1,0,1
8000000.0,1020.0,unknown,2.0,0,1,0,0,0
26000000.0,1045.0,goregaon west,2.0,1,1,1,1,1
3459000.0,518.0,virar,1.0,0,1,0,0,0
4600000.0,650.0,koproli,2.0,0,0,0,0,0
21500000.0,1100.0,chembur,2.0,0,1,0,0,0
9500000.0,750.0,malad west,1.0,1,1,1,0,1
13500000.0,970.0,goregaon east,2.0,1,0,0,0,1
2400000.0,590.0,nalasopara west,1.0,0,1,0,0,0
9800000.0,1417.0,mira road and beyond,3.0,1,1,1,1,0
8500000.0,1215.0,ulwe,2.0,1,0,1,1,1
75000000.0,1500.0,worli sea face,3.0,0,0,1,1,0
33500000.0,1650.0,mulund east,4.0,1,1,0,0,0
16500000.0,850.0,mulund west,2.0,0,1,0,0,0
20000000.0,1450.0,kandivali west,3.0,1,1,0,0,1
4000000.0,665.0,kalyan west,1.0,1,0,0,0,1
15000000.0,728.0,kandivali east,2.0,1,1,1,0,1
60000000.0,1500.0,unknown,3.0,1,1,1,0,1
23200000.0,546.0,juhu,1.0,0,1,0,0,0
60700000.0,1234.0,andheri  west,3.0,1,1,1,0,1
36000000.0,900.0,almeida park,2.0,0,0,1,1,0
5250000.0,649.0,kharghar,1.0,0,1,1,1,0
31000000.0,1267.0,wadala,3.0,1,1,1,0,1
2450000.0,500.0,naigaon east,1.0,0,1,1,1,1
20500000.0,1050.0,magathane,2.0,0,0,1,1,0
11800000.0,1080.0,koper khairane,2.0,0,0,0,0,0
6498999.0,730.0,kavesar,1.0,0,1,1,1,0
14500000.0,1309.0,kharghar,2.0,1,0,0,0,0
110000000.0,1620.0,juhu,3.0,0,1,0,0,0
6000000.0,2700.0,mumbai,4.0,1,1,0,1,0
2750000.0,324.0,thane west,1.0,1,1,1,0,1
6200000.0,730.0,mira road east,1.0,0,0,0,0,0
4100000.0,910.0,virar,2.0,0,1,1,0,1
4000000.0,480.0,shil phata,1.0,1,1,0,0,1
4300000.0,635.0,kalyan west,1.0,0,1,0,0,0
20000000.0,1500.0,cbd belapur east,3.0,0,1,1,0,1
25000000.0,1080.0,malad east,3.0,0,0,0,0,0
13500000.0,1013.0,borivali east,2.0,1,1,0,0,0
3500000.0,610.0,virar east,1.0,0,0,0,0,0
22000000.0,1640.0,sanpada,3.0,1,1,1,1,1
4100000.0,650.0,sector 22 kamothe,1.0,1,1,1,1,0
120000000.0,2570.0,juhu,3.0,0,1,0,0,0
4600000.0,975.0,nala sopara,2.0,1,1,1,0,1
14250000.0,2730.0,dahisar,4.0,0,1,1,1,0
4600000.0,587.0,bhayandar east,1.0,0,0,0,0,0
79000000.0,3300.0,goregaon east,6.0,1,1,0,0,1
3250000.0,846.0,palghar,2.0,0,1,1,0,0
27500000.0,1000.0,prabhadevi,2.0,0,1,1,0,0
7500000.0,650.0,dahisar west,1.0,0,0,0,0,0
16000000.0,874.0,malad west,2.0,1,1,1,0,0
20000000.0,2240.0,unknown,3.0,1,1,1,0,1
2910000.0,640.0,virar,1.0,0,1,0,0,0
9500000.0,583.0,mira road east,3.0,1,1,1,0,1
4000000.0,600.0,ulwe,1.0,0,1,0,0,0
13500000.0,994.0,malad east,2.0,0,0,1,0,1
13200000.0,852.0,kharghar sector 34c,2.0,0,0,0,0,0
15200000.0,1150.0,thane west,3.0,0,1,1,0,1
7300000.0,800.0,majiwada,2.0,0,1,1,1,0
8300000.0,1050.0,kharghar,2.0,1,1,1,1,0
5500000.0,640.0,sector 20 kharghar,1.0,0,0,1,1,0
16000000.0,1600.0,kharghar,3.0,0,0,1,1,0
3100000.0,445.0,dombivali east,1.0,0,0,0,0,0
5700000.0,761.0,thane west,2.0,1,0,1,0,1
6299000.0,759.0,kalyan west,1.0,0,1,0,0,0
18500000.0,1065.0,goregaon west,2.0,1,1,1,1,1
16800000.0,1054.0,ghatkopar west,2.0,1,1,0,0,1
13000000.0,1550.0,sector 20 kharghar,3.0,1,1,1,0,1
5500000.0,690.0,ulwe,1.0,0,0,1,0,0
11000000.0,1250.0,sector 17 ulwe,2.0,0,1,1,1,0
18500000.0,1150.0,powai,2.0,1,1,1,0,1
21000000.0,1040.0,goregaon,2.0,0,1,1,0,1
4700000.0,700.0,taloja,1.0,1,1,1,0,1
14500000.0,1050.0,jogeshwari west,2.0,0,0,0,0,0
3400000.0,590.0,koproli,1.0,0,0,0,0,0
23200000.0,1264.0,andheri  west,2.0,0,1,0,1,1
3990000.0,650.0,ulwe,1.0,0,1,0,0,0
18500000.0,1020.0,andheri  east,2.0,0,1,0,0,0
2700000.0,400.0,mira road and beyond,1.0,1,1,1,1,0
17500000.0,1050.0,juhu,2.0,0,0,0,0,0
30000000.0,1550.0,belapur,3.0,0,1,0,0,0
4900000.0,906.0,taloja,2.0,1,1,0,0,1
20500000.0,1050.0,magathane,2.0,0,1,1,1,0
11000000.0,1250.0,ulwe,2.0,1,1,1,0,1
30000000.0,2065.0,unknown,3.0,1,1,0,0,1
7800000.0,1105.0,ulwe,2.0,0,0,0,0,0
35000000.0,1000.0,prabhadevi,2.0,0,1,1,1,0
4050000.0,810.0,koproli,2.0,1,0,0,0,0
6700000.0,950.0,mira road east,2.0,0,1,0,0,0
6299000.0,421.0,unknown,1.0,0,0,0,0,0
8500000.0,525.0,borivali west,1.0,0,0,0,0,0
32500000.0,1052.0,kandivali east,2.0,1,1,0,0,0
16500000.0,650.0,mulund west,1.0,0,1,0,0,0
13899999.0,800.0,devidas cross lane,2.0,0,1,1,1,0
29000000.0,1150.0,powai,2.0,0,1,1,1,1
18500000.0,1200.0,tps road,3.0,0,1,0,0,0
8000000.0,972.0,mira road,2.0,1,1,1,0,0
18000000.0,1050.0,unknown,2.0,0,1,1,0,0
2600000.0,380.0,sector-12 kamothe,1.0,0,0,1,1,0
2900000.0,590.0,nala sopara,1.0,1,1,0,0,1
50000000.0,1020.0,juhu,2.0,0,1,0,0,0
2178000.0,605.0,boisar,1.0,1,1,1,0,0
3000000.0,545.0,malad west,1.0,0,1,0,0,0
4800000.0,350.0,santacruz east,1.0,0,1,0,0,0
3000000.0,830.0,nala sopara,2.0,1,1,1,0,0
8700000.0,1160.0,sector 19 kamothe,2.0,1,1,1,1,0
7000000.0,350.0,santacruz east,1.0,0,1,0,0,0
5760000.0,520.0,thane west,1.0,1,0,1,0,0
10600000.0,510.0,mira road east,2.0,1,1,0,0,1
4600000.0,885.0,mhada colony 20,2.0,0,1,1,1,0
19000000.0,1100.0,goregaon west,2.0,1,1,1,0,1
4351000.0,967.0,palghar,2.0,0,1,0,0,0
14800000.0,880.0,thane west,3.0,1,1,1,0,1
2560000.0,441.0,badlapur east,1.0,0,1,1,0,0
7700000.0,984.0,karanjade,2.0,0,0,0,0,0
5000000.0,650.0,sector34 a kharghar,1.0,0,0,1,1,0
4500000.0,653.0,mumbai,1.0,1,1,1,1,0
17000000.0,2250.0,kamothe,3.0,1,1,1,0,1
35500000.0,2400.0,kandivali east,3.0,1,1,1,0,1
8500000.0,550.0,thane west,1.0,1,1,1,0,1
26000000.0,923.0,andheri  west,2.0,1,1,0,0,0
9500000.0,981.0,mira road east,1.0,0,0,0,0,0
45000000.0,1168.0,lower parel,2.0,0,0,0,0,0
19600000.0,1010.0,chembur,2.0,1,1,0,0,1
37500000.0,2780.0,malad east,4.0,1,1,1,1,1
60500000.0,1195.0,khar,3.0,0,1,0,0,1
5000000.0,600.0,kamothe,1.0,0,0,1,1,0
6000000.0,520.0,thane west,1.0,1,1,1,0,1
8600000.0,650.0,kandivali west,1.0,0,1,1,0,1
8100000.0,617.0,mira road east,2.0,1,0,0,0,1
17000000.0,1215.0,goregaon,2.0,0,1,1,0,0
20000000.0,900.0,haridas nagar,2.0,1,1,1,1,0
2400000.0,594.0,nala sopara,1.0,0,0,1,1,0
8600000.0,1065.0,thane west,2.0,1,1,1,1,1
18000000.0,1342.0,goregaon,3.0,1,0,1,1,1
27500000.0,720.0,ville parle east,2.0,0,1,0,0,0
8800000.0,1100.0,thane west,2.0,1,1,0,0,0
13500000.0,860.0,kandivali east,2.0,1,1,1,1,1
8300000.0,981.0,mira road east,2.0,1,1,1,0,1
3300000.0,690.0,taloja,1.0,0,0,1,1,0
12000000.0,751.0,chembur,1.0,1,1,1,1,1
4500000.0,650.0,kharghar,1.0,0,0,1,0,0
3500000.0,650.0,dronagiri,1.0,0,1,0,0,0
32500000.0,775.0,khar west,2.0,0,1,0,0,0
9500000.0,1050.0,thane west,2.0,1,0,0,0,1
50100000.0,2800.0,central avenue,4.0,0,0,0,0,0
4000000.0,675.0,nala sopara,1.0,1,1,0,0,0
12100000.0,1525.0,unknown,3.0,1,1,0,1,1
4700000.0,625.0,kharghar,1.0,1,0,1,1,1
6637000.0,1062.0,dombivali,2.0,1,1,1,0,1
13200000.0,1548.0,unknown,3.0,1,1,0,0,1
8000000.0,400.0,kandivali east,1.0,1,1,1,0,1
13500000.0,650.0,borivali west,1.0,0,1,0,0,0
9990000.0,981.0,mira road east,2.0,1,1,1,0,1
2999000.0,550.0,ulwe,1.0,0,1,0,0,0
19000000.0,796.0,seawoods,1.0,1,1,1,1,0
37500000.0,1240.0,dadar west,2.0,1,1,1,0,1
32799999.0,780.0,santacruz west,2.0,1,0,0,0,0
3797999.0,387.0,virar,1.0,0,0,0,0,0
11000000.0,1100.0,sector 20 kharghar,2.0,0,0,1,1,0
17600000.0,769.0,unknown,2.0,0,0,0,0,1
55000000.0,1557.0,lower parel,3.0,1,0,0,0,1
6217000.0,700.0,dombivali east,2.0,1,1,0,0,0
23700000.0,1585.0,bhandup west,2.0,1,0,1,0,1
37800000.0,1650.0,andheri  west,3.0,1,1,0,0,1
4500000.0,702.0,bhayandar east,1.0,0,0,0,0,0
5500000.0,900.0,unknown,2.0,0,0,1,1,0
13200000.0,1100.0,kandivali west,2.0,1,1,1,1,1
35700000.0,1728.0,ville parle east,4.0,0,1,0,0,0
6426000.0,693.0,mira road east,1.0,1,1,0,0,1
2700000.0,595.0,nala sopara,1.0,0,0,0,0,0
8000000.0,534.0,mira road east,2.0,1,1,1,0,1
70000000.0,4250.0,seawoods,3.0,1,1,1,0,1
8978000.0,629.0,mira road east,2.0,1,1,0,0,1
12000000.0,1210.0,kharghar,2.0,1,1,1,1,0
5229000.0,769.0,mira road east,1.0,1,1,1,0,1
5500000.0,705.0,mira road east,1.0,0,1,1,0,0
6862000.0,1098.0,dombivali,2.0,1,1,1,0,0
14500000.0,1100.0,thane west,2.0,1,1,1,0,1
25500000.0,1202.0,kandivali east,3.0,1,1,1,0,1
2500000.0,640.0,nala sopara,1.0,0,0,0,0,0
30000000.0,1200.0,chembur,2.0,0,1,1,0,0
6000000.0,560.0,unknown,1.0,0,0,1,1,0
8994000.0,630.0,mira road east,2.0,1,1,0,0,1
4179999.0,790.0,koproli,2.0,1,0,0,0,0
4800000.0,800.0,unknown,2.0,1,1,0,0,1
8000000.0,510.0,chembur,1.0,0,1,0,0,0
68100000.0,1418.0,andheri  west,3.0,1,1,1,0,1
14500000.0,820.0,dahisar,2.0,0,0,0,0,0
26000000.0,1250.0,goregaon west,3.0,1,1,0,0,1
3800000.0,660.0,unknown,1.0,1,1,0,0,1
5690000.0,905.0,thane west,2.0,1,1,1,0,1
180000000.0,2110.0,powai,3.0,1,1,1,1,1
8100000.0,1055.0,mira road east,2.0,1,1,1,0,1
3400000.0,580.0,panvel,1.0,0,1,1,0,0
2600000.0,686.0,nala sopara,1.0,1,1,1,0,1
5300000.0,500.0,thane west,1.0,1,1,1,0,1
5500000.0,650.0,mira road east,1.0,1,1,1,0,0
8400000.0,650.0,malad west,1.0,0,0,0,0,0
22500000.0,961.0,sion,2.0,0,1,0,0,0
17000000.0,1810.0,kharghar,4.0,1,1,1,0,1
33100000.0,1320.0,parel,2.0,0,1,1,0,1
3800000.0,678.0,ulwe,1.0,0,0,0,0,0
5500000.0,738.0,kandivali east,1.0,1,1,1,0,0
9000000.0,417.0,mulund west,1.0,1,1,1,0,0
8990000.0,750.0,thane west,2.0,1,1,1,0,1
4000000.0,680.0,panvel,1.0,0,0,0,0,0
7800000.0,450.0,unknown,1.0,1,1,0,0,1
4300000.0,774.0,unknown,2.0,0,1,1,0,1
11500000.0,1450.0,mumbai highway,3.0,1,1,1,1,0
3400000.0,380.0,mira road east,1.0,0,0,0,0,0
4000000.0,740.0,kalyan west,1.0,0,0,0,0,1
11600000.0,816.0,panvel,3.0,1,0,1,0,1
15500000.0,1050.0,dattapada,2.0,0,1,1,1,0
