title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,furnished,total_floors,new_latitude,new_longitude,new_pincode
MICL Aaradhya Highpark,20000000,1450,13793.103448275862,Bhayandar,Mumbai,Apartment,3,3,Unfurnished,1,19.2632694,72.8756027,400068
Marigold Mari Gold 4,8000000,900,8888.888888888889,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2919693,72.8764343,401107
Raj Akshay,11600000,1020,11372.549019607843,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2738724,72.878479,401107
Gujarat Hitakshi Heights,12900000,1000,12900.0,Mira Road,Mumbai,Apartment,2,2,Furnished,1,19.2988186,72.870697,401107
Reputed Builder Sky Pan Apartment,43000000,1350,31851.85185185185,Andheri,Mumbai,Apartment,3,3,Semi-Furnished,1,19.136652,72.8305664,400053
Neminath Heights,13500000,1350,10000.0,Mira Road,Mumbai,Apartment,3,3,Furnished,1,19.2910214,72.878952,401107
Lodha Aqua,19500000,1300,15000.0,Mira Road,Mumbai,Apartment,3,3,Furnished,1,19.265213,72.8731461,401107
JP JP North Barcelona,7800000,600,13000.0,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2829971,72.8857346,401107
 ,17000000,1200,14166.666666666666,Mira Road,Mumbai,Apartment,3,3,Furnished,1,19.2829971,72.8760681,401107
JP JP North Phase 5 Euphoria,11500000,850,13529.411764705883,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2818985,72.8863296,401107
Sanghvi Ecocity,11500000,1050,10952.380952380952,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2667351,72.8799972,401107
Gaurav Residency,5700000,550,10363.636363636364,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2919846,72.8708038,401107
SK Imperial Heights,9000000,750,12000.0,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2625332,72.8714066,401107
DB Ozone,7800000,850,9176.470588235294,Dahisar,Mumbai,Apartment,2,2,Furnished,1,19.2616692,72.8743057,400068
Ravi Gaurav Woods,10000000,1400,7142.857142857143,Mira Road,Mumbai,Apartment,3,3,Furnished,1,19.2915497,72.8786926,401107
 ,35000000,830,42168.67469879518,Wadala,Mumbai,Apartment,2,2,Furnished,1,19.0220928,72.867157,400037
Shree Ostwal Ostwal Height,6500000,600,10833.333333333334,Mira Road,Mumbai,Apartment,1,2,Furnished,1,19.2829971,72.8760681,401107
Ravi Gaurav Aster,5700000,700,8142.857142857143,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2835331,72.8850555,401107
Sadguru Complex,7500000,800,9375.0,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2926846,72.8739777,401107
 ,32000000,1150,27826.08695652174,Mulund,Mumbai,Apartment,3,3,Unfurnished,1,19.1690693,72.9452667,400080
Neha Heena Presidency,6000000,700,8571.42857142857,Mira Road,Mumbai,Apartment,1,2,Furnished,1,19.2926807,72.8717422,401107
Delta Garden,13500000,1000,13500.0,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2829971,72.8760681,401107
 Heights,5800000,675,8592.592592592593,Sector-12 Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0186758,73.0888252,410209
Bathija Siddhivinayak Platinum,9400000,1055,8909.952606635072,Ulwe,Mumbai,Apartment,2,2,Unfurnished,1,18.9729176,73.025032,410206
Charms Global City,3500000,650,5384.615384615385,Ambernath,Mumbai,Apartment,1,1,Unfurnished,1,19.1929512,73.1955414,421501
Empire Centrum,3500000,705,4964.5390070921985,Ambernath,Mumbai,Apartment,1,1,Unfurnished,1,19.1850548,73.2164002,421501
Geomatrix Silver Crest,6800000,650,10461.538461538461,Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0096264,73.0990982,410209
Mega Nova,9700000,1200,8083.333333333333,Ulwe,Mumbai,Apartment,2,2,Unfurnished,1,18.9732723,73.0186081,410206
RKR Precious Icon,3250000,890,3651.6853932584268,Ambernath,Mumbai,Apartment,2,1,Unfurnished,1,19.1861362,73.178009,421501
RKR Precious Icon,2499000,690,3621.7391304347825,Ambernath,Mumbai,Apartment,1,1,Unfurnished,1,19.1861362,73.178009,421501
Origin Rock Highland,11000000,665,16541.353383458645,Kandivali,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2104015,72.8299141,400067
Shripal Shanti T3 Phase 1,7000000,990,7070.707070707071,Virar,Mumbai,Apartment,2,1,Semi-Furnished,1,19.467907,72.800415,401303
Amar Realty Galaxy Phase I,5700000,720,7916.666666666667,Dombivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2305775,73.0932083,421201
 ,5500000,660,8333.333333333334,Dombivli,Mumbai,Apartment,2,1,Semi-Furnished,1,19.2251644,73.0796814,421201
Jadeite Charkop Nandanvan CHSL,7800000,502,15537.848605577688,Kandivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2146683,72.8237152,400067
Amar Raj VaibhavNX,5600000,680,8235.29411764706,Dombivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2012711,73.0939026,421201
Nisarg Greens Phase 2 E,3900000,730,5342.465753424657,Ambernath,Mumbai,Apartment,1,1,Unfurnished,1,19.2070103,73.1853638,421501
Hiranandani Estate Avila,14000000,1065,13145.539906103286,Thane,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2281399,72.9774323,400601
Marathon Nexzone Cedar 1,5300000,729,7270.233196159122,Panvel,Mumbai,Apartment,1,2,Unfurnished,1,18.9684048,73.1304779,410206
Marathon Nexzone Cedar 1,4600000,666,6906.906906906907,Panvel,Mumbai,Apartment,1,2,Unfurnished,1,18.9684048,73.1304779,410206
Marathon Nexzone Ion 1,10000000,1024,9765.625,Panvel,Mumbai,Apartment,3,3,Unfurnished,1,18.9660358,73.1267471,410206
Marathon Nexzone Vega 1,9000000,1100,8181.818181818182,Panvel,Mumbai,Apartment,2,2,Unfurnished,1,18.9684048,73.1304779,410206
Marathon Nexzone Avior 1,7550000,980,7704.081632653061,Panvel,Mumbai,Apartment,2,2,Unfurnished,1,18.9684048,73.1304779,410206
UK Luxecity E F,13500000,990,13636.363636363636,Kandivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2007008,72.8665008,400067
 ,23000000,813,28290.28290282903,Santacruz,Mumbai,Apartment,2,2,Unfurnished,1,19.0792484,72.8505402,400054
Man Opus,9500000,1000,9500.0,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.269453,72.8806458,401107
Adityaraj Saphalya,11500000,680,16911.764705882353,Ghatkopar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0800781,72.9167709,400086
Adityaraj Adityaraj Amrut Comfort Home,9100000,588,15476.190476190477,Ghatkopar,Mumbai,Apartment,1,1,Semi-Furnished,1,19.0783634,72.9141388,400086
Adityaraj Adityaraj Amrut Comfort Home,13800000,820,16829.268292682926,Ghatkopar,Mumbai,Apartment,1,1,Semi-Furnished,1,19.0783634,72.9141388,400086
RSM Athena,8100000,1120,7232.142857142857,Ulwe,Mumbai,Apartment,2,2,Unfurnished,1,18.9706154,73.0268555,410206
 ,4500000,600,7500.0,Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0155239,73.0938644,410209
Adityaraj Shivneri Chs Adityaraj Gateway,16500000,577,28596.187175043327,Ghatkopar,Mumbai,Apartment,2,2,Unfurnished,1,19.0814094,72.9059296,400086
Sunteck Maxx World,3850000,530,7264.1509433962265,Naigaon,Mumbai,Apartment,1,2,Unfurnished,1,19.3658218,72.8602066,401207
Laxmi Avenue D Global City,4000000,850,4705.882352941177,Virar,Mumbai,Apartment,2,2,Unfurnished,1,19.4562893,72.7924271,401303
Shree Nidhi Height,6900000,711,9704.64135021097,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.3024864,72.8737106,401107
Adityaraj Shivneri Chs Adityaraj Gateway,10000000,430,23255.81395348837,Ghatkopar,Mumbai,Apartment,1,2,Unfurnished,1,19.0814094,72.9059296,400086
RJ Ashok Odyssey,10000000,405,24691.35802469136,Ghatkopar,Mumbai,Apartment,1,2,Semi-Furnished,1,19.0912666,72.9048538,400086
L And T 77 Crossroads,17500000,637,27472.527472527472,Ghatkopar,Mumbai,Apartment,2,2,Unfurnished,1,19.073185,72.9101715,400086
L And T 77 Crossroads,8000000,322,24844.72049689441,Ghatkopar,Mumbai,Apartment,1,2,Semi-Furnished,1,19.073185,72.9101715,400086
 ,20000000,1850,10810.81081081081,Ulwe,Mumbai,Apartment,3,3,Semi-Furnished,1,18.9729176,73.025032,410206
Lotus Urban Hills Phase 1,6399000,850,7528.235294117647,Shilphata,Mumbai,Apartment,2,2,Unfurnished,1,19.1477089,73.0378418,400612
 ,6999000,1080,6480.555555555556,Vasai,Mumbai,Apartment,2,2,Unfurnished,1,19.3925934,72.8433533,401201
Haware Sky,14375000,824,17445.388349514564,Chembur,Mumbai,Apartment,2,2,Semi-Furnished,1,19.058321,72.9034348,400071
Shreeji Laxmi,9900000,680,14558.823529411764,Ghatkopar,Mumbai,Apartment,1,1,Semi-Furnished,1,19.08671,72.915062,400086
Shreeji Laxmi,14500000,720,20138.88888888889,Ghatkopar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.08671,72.915062,400086
Marathon Nexzone Aura 1,7000000,907,7717.7508269018745,Panvel,Mumbai,Apartment,2,2,Unfurnished,1,18.9684048,73.1304779,410206
Kalpavruksha Aura,5000000,1050,4761.9047619047615,Taloja,Mumbai,Apartment,2,2,Unfurnished,1,19.0757828,73.1032181,410208
Swanand Bliss,3500000,720,4861.111111111111,Ambernath,Mumbai,Apartment,2,2,Unfurnished,1,19.1913586,73.177002,421501
Reliance Tilak Nagar Nisarg Co Op Hsg Soc Ltd,19000000,820,23170.731707317074,Chembur,Mumbai,Apartment,2,2,Unfurnished,1,19.070179,72.8956528,400071
Mayfair Virar Gardens Building No 17 18 19 23A 26 27,3900000,485,8041.237113402062,Virar,Mumbai,Apartment,1,2,Unfurnished,1,19.4437332,72.8003845,401303
S M Elite,7100000,1076,6598.513011152417,Taloja,Mumbai,Apartment,3,3,Unfurnished,1,19.0862141,73.0942535,410208
Oscar Om Regency,6600000,900,7333.333333333333,Taloja,Mumbai,Apartment,2,2,Unfurnished,1,19.0636845,73.1210556,410208
JP Codename Highway Touch,9800000,372,26344.086021505376,Jogeshwari,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1347675,72.8553314,400060
JP Codename Highway Touch,10700000,502,21314.741035856572,Jogeshwari,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1347675,72.8553314,400060
Swanand Bliss,2650000,695,3812.94964028777,Ambernath,Mumbai,Apartment,1,2,Unfurnished,1,19.1913586,73.177002,421501
SS Vasant Green,4000000,850,4705.882352941177,Karjat,Mumbai,Independent House,1,1,Semi-Furnished,1,18.9191971,73.3276978,410201
Oscar Om Regency,4200000,600,7000.0,Taloja,Mumbai,Apartment,1,1,Unfurnished,1,19.0636845,73.1210556,410208
JP Codename Highway Touch,10600000,402,26368.1592039801,Jogeshwari,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1347675,72.8553314,400060
Bhoomi Acropolis,2800000,680,4117.64705882353,Virar,Mumbai,Apartment,1,2,Semi-Furnished,1,19.4692135,72.7970581,401303
Darshan Paton Tower,6900000,423,16312.056737588653,Kandivali,Mumbai,Apartment,1,2,Unfurnished,1,19.1943016,72.8680954,400067
Agarwal Solitaire,5500000,960,5729.166666666667,Virar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.4688148,72.8008423,401303
Darshan Paton Tower,6900000,424,16273.584905660377,Kandivali,Mumbai,Apartment,1,2,Unfurnished,1,19.1943016,72.8680954,400067
 ,43100000,1200,35916.666666666664,Ville Parle,Mumbai,Apartment,2,2,Unfurnished,1,19.1,72.85,400056
Raj Nirvana Eden,2599000,695,3739.568345323741,Ambernath,Mumbai,Apartment,1,1,Unfurnished,1,19.188858,73.1699753,421501
Darshan Paton Tower,6800000,423,16075.65011820331,Kandivali,Mumbai,Apartment,1,2,Unfurnished,1,19.1943016,72.8680954,400067
JP Codename Highway Touch,10500000,502,20916.33466135458,Jogeshwari,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1347675,72.8553314,400060
Ravi Gaurav Crest,8500000,850,10000.0,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2836933,72.8833313,401107
Reputed Builder Suyash Swaraj,8700000,600,14500.0,Koper Khairane,Mumbai,Apartment,1,1,Semi-Furnished,1,19.1027832,73.0097046,400709
Prince Aly Khan Hospital The Aga Hall Estate,32000000,950,33684.21052631579,Mazagaon,Mumbai,Apartment,2,2,Semi-Furnished,1,18.9687481,72.837265,400010
Ashray Jaswanti Bliss,9299999,450,20666.664444444443,Kurla,Mumbai,Apartment,1,1,Semi-Furnished,1,19.0773506,72.8815079,400070
Strawberry Sandstone,6800000,650,10461.538461538461,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2945442,72.878128,401107
 ,14500000,1085,13364.05529953917,Thane,Mumbai,Apartment,2,2,Unfurnished,1,19.2281399,72.9774323,400601
Shree Krishna Bhoomi,4500000,950,4736.8421052631575,Naigaon,Mumbai,Apartment,2,2,Semi-Furnished,1,19.3626957,72.8614883,401207
Navkar City Phase I Part 8,4800000,780,6153.846153846154,Naigaon,Mumbai,Apartment,2,2,Semi-Furnished,1,19.3593807,72.8564606,401207
Shantee Spanish Villa,5000000,1600,3125.0,Naigaon,Mumbai,Villa,1,2,Semi-Furnished,1,19.3478108,72.8717499,401207
Shantee Orchid Villa,5500000,1350,4074.074074074074,Naigaon,Mumbai,Villa,1,2,Semi-Furnished,1,19.3611546,72.8428116,401207
Lodha New Cuffe Parade,15500000,550,28181.81818181818,Wadala,Mumbai,Apartment,1,1,Furnished,1,19.0373115,72.8787079,400037
Ajmera Bhakti Park,18000000,850,21176.470588235294,Wadala,Mumbai,Apartment,2,2,Unfurnished,1,19.0272341,72.8795128,400037
Raunak Centrum,16000000,850,18823.529411764706,Sion,Mumbai,Apartment,2,1,Semi-Furnished,1,19.0516014,72.8794556,400022
Siddha Sky Phase 1,17900000,750,23866.666666666668,Sion,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0363617,72.8699875,400022
Siddha Sky Phase 2,19000000,850,22352.941176470587,Sion,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0363026,72.8700562,400022
Lodha NCP Tower 2,16500000,630,26190.47619047619,Wadala,Mumbai,Apartment,1,1,Unfurnished,1,19.0220928,72.867157,400037
Lodha New Cuffe Parade Lodha Estrella,45000000,1500,30000.0,Wadala,Mumbai,Apartment,3,3,Semi-Furnished,1,19.0372982,72.8787079,400037
 ,29500000,967,30506.72182006205,Parel,Mumbai,Apartment,2,2,Semi-Furnished,1,18.9988689,72.8426666,400012
 ,10000000,750,13333.333333333334,Kharghar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0708218,73.0739594,410210
 ,13500000,1200,11250.0,Kharghar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0708218,73.0739594,410210
 ,90000000,1125,80000.0,Worli,Mumbai,Apartment,3,3,Semi-Furnished,1,19.002542,72.8212433,400018
 ,15000000,860,17441.86046511628,Nerul,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0328178,73.0195999,400706
 ,17500000,840,20833.333333333332,Malad,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,10000000,350,28571.428571428572,Lower Parel,Mumbai,Apartment,1,1,Unfurnished,1,19.0017967,72.8281326,400013
Reputed Builder Dwarka CHS,8000000,716,11173.184357541899,Koper Khairane,Mumbai,Apartment,1,1,Semi-Furnished,1,19.1027832,73.0097046,400709
 ,7500000,900,8333.333333333334,Kalyan,Mumbai,Apartment,2,2,Furnished,1,19.2509098,73.1337967,421301
 ,9000000,1300,6923.076923076923,Dombivali,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2012711,73.0939026,421201
 ,12000000,865,13872.832369942196,Thane,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2281399,72.9774323,400601
 ,3500000,400,8750.0,Naigaon,Mumbai,Apartment,1,1,Unfurnished,1,19.3610363,72.860115,401207
Reputed Builder Grenville CHS,31500000,888,35472.97297297297,Andheri,Mumbai,Apartment,2,2,Unfurnished,1,19.1270065,72.8389206,400053
 ,8500000,1200,7083.333333333333,Kharghar,Mumbai,Apartment,2,2,Furnished,1,19.0708218,73.0739594,410210
 ,23000000,1800,12777.777777777777,Ulwe,Mumbai,Apartment,3,3,Semi-Furnished,1,18.9729176,73.025032,410206
 ,12000000,950,12631.578947368422,Thane,Mumbai,Apartment,2,2,Furnished,1,19.2281399,72.9774323,400601
 ,12000000,980,12244.897959183674,Thane,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2281399,72.9774323,400601
Mahaavir Heights,5500000,710,7746.478873239436,Kalamboli,Mumbai,Apartment,1,1,Unfurnished,1,19.0399036,73.095108,410218
Lodha Ascenza,82000000,2500,32800.0,Andheri,Mumbai,Apartment,4,4,Unfurnished,1,19.1173916,72.8631058,400053
Lodha Acenza Tower C,108000000,3500,30857.14285714286,Andheri,Mumbai,Apartment,5,5,Unfurnished,1,19.1270065,72.8389206,400053
Raunak City,4100000,650,6307.692307692308,Kalyan,Mumbai,Apartment,1,1,Unfurnished,1,19.2614078,73.1213074,421301
 ,3600000,500,7200.0,Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0155239,73.0938644,410209
 ,6500000,735,8843.537414965986,Kamothe,Mumbai,Apartment,1,2,Unfurnished,1,19.0155239,73.0938644,410209
Empire Towers,15000000,487,30800.82135523614,Goregaon,Mumbai,Apartment,1,2,Unfurnished,1,19.1613007,72.8512726,400062
 ,22500000,858,26223.776223776225,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1602707,72.8467484,400062
 ,18000000,720,25000.0,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1602707,72.8467484,400062
 ,14800000,650,22769.23076923077,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1602707,72.8467484,400062
Kamla Snehawardhini,25000000,996,25100.4016064257,Goregaon,Mumbai,Apartment,3,3,Unfurnished,1,19.1634655,72.8514175,400062
KP Krishna Niwas,18500000,800,23125.0,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1602707,72.8467484,400062
 ,12900000,590,21864.406779661018,Goregaon,Mumbai,Apartment,1,2,Unfurnished,1,19.1602707,72.8467484,400062
 ,22000000,860,25581.39534883721,Goregaon,Mumbai,Apartment,3,3,Unfurnished,1,19.1602707,72.8467484,400062
Shree Naman Habitat,28400000,923,30769.23076923077,Andheri,Mumbai,Apartment,2,3,Unfurnished,1,19.1265011,72.8406067,400053
Romell Allure,10700000,492,21747.967479674797,Borivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2289066,72.8619537,400091
Transcon Triumph Tower 2,15700000,451,34811.52993348115,Andheri,Mumbai,Apartment,1,2,Unfurnished,1,19.153204,72.8254013,400053
Paradise Sai World City,15000000,1520,9868.421052631578,Panvel,Mumbai,Apartment,3,3,Unfurnished,1,18.968799,73.130342,410206
Swaminarayan City,7700000,1085,7096.774193548387,Dombivali,Mumbai,Apartment,2,2,Unfurnished,1,19.226544,73.07156,421201
Shree Laxmi Kailash Homes,4350000,650,6692.307692307692,Kalyan,Mumbai,Apartment,1,1,Unfurnished,1,19.245203,73.1227264,421301
Raj Shree Shashwat Building No 22,9400000,997,9428.284854563692,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2774429,72.8770447,401107
 ,10000000,1090,9174.311926605504,Vasai,Mumbai,Apartment,3,2,Semi-Furnished,1,19.3925934,72.8433533,401201
 ,18000000,1400,12857.142857142857,Kalyan,Mumbai,Apartment,3,2,Unfurnished,1,19.2509098,73.1337967,421301
Ary Umar Park,13800000,600,23000.0,Andheri,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1224709,72.8307724,400053
Amey Apartments,20700000,900,23000.0,Andheri,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1190128,72.8648682,400053
Amey Apartments,19000000,900,21111.11111111111,Andheri,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1190128,72.8648682,400053
Amey Apartments,26000000,1300,20000.0,Andheri,Mumbai,Apartment,3,3,Semi-Furnished,1,19.1190128,72.8648682,400053
Alpine Primo,18000000,900,20000.0,Andheri,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1239853,72.8428421,400053
 ,9000000,500,18000.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,9500000,500,19000.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
Alpine Primo,12600000,500,25200.0,Andheri,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1239853,72.8428421,400053
Alpine Primo,17500000,700,25000.0,Andheri,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1239853,72.8428421,400053
Alpine Primo,23400000,900,26000.0,Andheri,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1239853,72.8428421,400053
Alpine Primo,19000000,900,21111.11111111111,Andheri,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1239853,72.8428421,400053
 ,7500000,500,15000.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
Kabra Kabra Garnet,27200000,1200,22666.666666666668,Malad,Mumbai,Apartment,3,3,Semi-Furnished,1,19.1942844,72.8228912,400064
 ,11000000,500,22000.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,12000000,600,20000.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,13000000,600,21666.666666666668,Malad,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,15000000,700,21428.571428571428,Malad,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,9900000,500,19800.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
Peninsula Salsette 27,65900000,1490,44228.18791946309,Byculla,Mumbai,Apartment,3,3,Semi-Furnished,1,18.9869747,72.8372269,400027
Rustomjee Seasons Wing D,55900000,1280,43671.875,Bandra,Mumbai,Apartment,3,3,Semi-Furnished,1,19.0591431,72.8520813,400050
 ,16000000,800,20000.0,Malad,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,8100000,500,16200.0,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,11000000,700,15714.285714285714,Malad,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1870194,72.836937,400064
 ,12100000,700,17285.714285714286,Malad,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1870194,72.836937,400064
Vijaya Kulkarni Horizon,16000000,700,22857.14285714286,Goregaon,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1705456,72.8691711,400062
 ,28500000,1200,23750.0,Malad,Mumbai,Apartment,3,3,Semi-Furnished,1,19.1870194,72.836937,400064
 ,12900000,581,22203.098106712565,Bandra,Mumbai,Apartment,1,2,Unfurnished,1,19.0585938,72.846077,400050
 ,9000000,750,12000.0,Koper Khairane,Mumbai,Apartment,2,2,Unfurnished,1,19.1027832,73.0097046,400709
 ,120000000,4000,30000.0,Santacruz,Mumbai,Villa,5,4,Furnished,1,19.0792484,72.8505402,400054
Fia Eklavya Building No 1 Type A,1500000,330,4545.454545454545,Palghar,Mumbai,Apartment,1,1,Furnished,1,19.6989536,72.7667465,401404
 ,17800000,672,26488.095238095237,Santacruz,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0792484,72.8505402,400054
 ,14700000,540,27222.222222222223,Santacruz,Mumbai,Apartment,1,2,Semi-Furnished,1,19.0792484,72.8505402,400054
 ,1950000,585,3333.3333333333335,Boisar,Mumbai,Apartment,1,2,Unfurnished,1,19.7911396,72.7596588,401501
Lodha Amara New Launch Tower,13300000,722,18421.052631578947,Thane,Mumbai,Apartment,2,2,Unfurnished,1,19.2326889,72.9869843,400601
 ,8500000,475,17894.736842105263,Goregaon,Mumbai,Apartment,1,1,Unfurnished,1,19.1602707,72.8467484,400062
Basudeo Vasudev Sky High Phase 1,6700000,670,10000.0,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2829971,72.8760681,401107
Kanakia Beverly Heights,13350000,1500,8900.0,Bhayandar,Mumbai,Apartment,3,3,Semi-Furnished,1,19.305563,72.8644486,401107
